StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Age,Gender,Education,Race,Income,Health,Q184,Q185,Q183,CT2,CT1,0_5_95,0_95_5,0_50_50,0_90_10,0_10_90,0_85_15,0_15_85,0_20_80,0_80_20,0_25_75,0_75_25,0_30_70,0_70_30,0_35_65,0_65_35,0_40_60,0_60_40,0_45_55,0_55_45,0.5_5_95,0.5_95_5,0.5_50_50,0.5_10_90,0.5_90_10,0.5_15_85,0.5_85_15,0.5_20_80,0.5_80_20,0.5_25_75,0.5_75_25,0.5_30_70,0.5_70_30,0.5_35_65,0.5_65_35,0.5_40_60,0.5_60_40,0.5_45_55,0.5_55_45,n0.5_5_95,n0.5_95_5,n0.5_50_50,n0.5_10_90,n0.5_90_10,n0.5_15_85,n0.5_85_15,n0.5_20_80,n0.5_80_20,n0.5_25_75,n0.5_75_25,n0.5_30_70,n0.5_70_30,n0.5_35_65,n0.5_65_35,n0.5_40_60,n0.5_60_40,n0.5_45_55,n0.5_55_45,"5_5_95 ",5_95_5,5_50_50,5_10_90,5_90_10,5_15_85,5_85_15,5_20_80,5_80_20,5_25_75,5_75_25,5_30_70,5_70_30,5_35_65,5_65_35,5_40_60,5_60_40,5_45_55,5_55_45,n5_5_95,n5_95_5,n5_50_50,n5_10_90,n5_90_10,n5_15_85,n5_85_15,n5_20_80,n5_80_20,n5_25_75,n5_75_25,n5_30_70,n5_70_30,n5_35_65,n5_65_35,n5_40_60,n5_60_40,n5_45_55,n5_55_45,P1,P2,P3,P4,P5,P6,IN1,IN2,IN3,IN4,IN5,IN5_5_TEXT,IN6,IN7,IN7_6_TEXT,F1,F2,F3,F4,F4A,F4B,F4C,F4D,F4E,AVI1_1,AVI1_2,AVI1_3,AVI1_4,AVI1_5,AVI1_6,AVI2_1,AVI2_2,AVI2_3,AVI2_4,AVI2_5,AVI2_6,AVI3_1,AVI3_2,AVI3_3,AVI3_4,AVI3_5,AVI3_6,AVI5_1,AVI5_2,AVI5_3,AVI5_4,AVI5_5,AVI5_6,AVI6_1,AVI6_2,AVI6_3,AVI6_4,AVI6_5,AVI6_6,N1,N2,N3,N4,N5,N6,N7,N8_1,N8_2,N9,N10,N11,N12,N13,N14,GL1,GL2,GL3,GL4,GL5,GL6,GL7,GL8,GL9,GL10,SC0,opp,rid,RISN,V,Q_TotalDuration,collection,gc,term,score,age,ct1_not1,ct2_not2,LABottomIndex,GSTopIndex,LALow,Enter Embedded Data Field Name Here...,LAHigh,LAScore,InconsistentRange
2018-12-18 14:39:19,2018-12-18 15:43:46,0,174.22.116.137,100,3866,1,2018-12-18 15:43:46,R_3MMP08r5Rf75tLf,,,,,41.561798095703125,-90.5402984619140625,anonymous,EN,2,2,24,1,2,1,3,4,5,3,6,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,4,4,4,5,4,5,1,2,10,2,4,,2,2,,6,6,6,2,,,,,,4,4,5,4,5,4,4,4,5,4,5,4,4,5,4,5,4,5,4,4,4,5,4,5,5,4,4,5,4,5,2,5,2,4,6,2,2,1,2,10,2,1,2,2,2,5,6,6,5,6,5,6,5,5,5,3,Qual1827-1205Skew,5c1968ff-f667-4974-8f39-e447fe8434ff,3551039,"H ",3866,new,1,,3,40-49,1,1,0,1,0.5,,0.5,0.5,1
2018-12-18 14:37:30,2018-12-18 15:58:46,0,67.44.209.111,100,4875,1,2018-12-18 15:58:46,R_21Ha6QOTIMH3vrW,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,2,2,11,1,3,1,1,2,5,3,7,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,5,4,4,5,2,5,1,2,2000,3,1,,2,2,,4,3,2,1,,,,,,4,1,3,3,3,2,2,2,2,2,4,2,3,3,2,2,2,4,2,3,2,2,2,2,4,3,3,4,4,3,400,1,1,6,5,2,20,1,10,20,1,1,1,10,3,3,4,3,3,4,4,4,4,3,4,2,Qual1827-1205Skew,5c196882-fa52-4dde-99ec-c3422e8f9e7b,3551039,"H ",4875,new,1,,2,30-39,1,,0,1,0.5,,0.5,0.5,1
2018-12-18 15:44:17,2018-12-18 16:06:23,0,71.88.187.150,100,1325,1,2018-12-18 16:06:23,R_2Cyx7ITEhzRLWqG,,,,,35.4595947265625,-86.78119659423828125,anonymous,EN,2,2,56,1,2,1,6,5,4,3,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,5,4,2,5,2,5,1,2,2000,3,1,,2,3,,1,1,7,1,,,,,,4,1,4,4,4,2,1,1,1,4,1,4,3,1,1,1,1,4,1,4,1,4,3,1,4,1,4,1,4,4,500,100,1,6,5,2,2,10,100,80,50,1,1,14,3,1,1,3,1,1,1,5,4,5,3,6,Qual1827-1205Skew,5c19685c-6a4f-4d45-a736-9e609bc734dd,3551039,"H ",1325,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-18 18:21:17,2018-12-18 18:57:12,0,67.84.215.60,100,2155,1,2018-12-18 18:57:13,R_2fH9vh9P6eIUiht,,,,,40.6741943359375,-73.7057037353515625,anonymous,EN,2,2,11,2,3,1,3,3,4,3,7,2,1,2,2,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,2,3,3,3,3,3,3,3,,,,,,,,,1,1,7,2,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,500,10,10,6,5,2%,2 in 100,10,100,"I don’t know ",5,1,1,64,2,3,3,3,3,3,3,3,3,3,3,2,Qual1827-1205Skew,5c196751-a516-46ba-aaeb-98367f5caf3e,3551039,"H ",2155,new,1,,2,30-39,,,0,1,0.5,,0.5,0.5,1
2018-12-18 14:34:52,2018-12-18 21:12:52,0,162.224.107.83,100,23879,1,2018-12-18 21:12:54,R_3ERobiVIGKT3y7L,,,,,32.243499755859375,-90.261199951171875,anonymous,EN,2,2,17,2,3,2,1,4,4,3,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,,,,,,,,,4,4,5,1,,,,,,3,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,1,3,2,1,3,1,3,1,2,2,350,10,10,6,5,2,21,1,10,80,1,1,1,11,2,4,4,4,4,4,4,4,4,4,4,2,Qual1827-1205Skew,5c1967eb-7c26-4a2d-9ba3-b16ac930cc56,3551039,"H ",23879,new,1,,2,30-39,1,1,0,1,0.5,,0.5,0.5,1
2018-12-19 10:44:57,2018-12-19 11:06:15,0,104.56.230.161,100,1278,1,2018-12-19 11:06:16,R_1injmbdQ6L2vtrL,,,,,30.863494873046875,-87.76439666748046875,anonymous,EN,2,2,25,1,2,2,6,4,5,4,7,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,2,2,5,5,5,5,5,4,1,1,1,2,2,,2,1,,7,7,7,1,,,,,,4,1,4,3,4,1,4,4,3,4,4,4,4,3,3,2,3,3,1,3,1,4,3,1,4,3,4,3,4,3,200,100,1,5,5,1,1,1,10,1,1,1,3,3,1,3,5,4,3,4,3,4,4,3,3,3,Qual1827-1205Skew,5c1a838c-29c4-44e1-a27c-25247be8eb45,3551039,"H ",1278,new,1,,3,40-49,1,1,0,1,0.5,,0.5,0.5,1
2018-12-19 11:00:24,2018-12-19 11:18:38,0,173.224.111.17,100,1093,1,2018-12-19 11:18:38,R_RLdthw8xrsRTzix,,,,,29.5785064697265625,-95.606597900390625,anonymous,EN,2,2,19,2,4,3,8,4,5,4,6,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,4,5,4,3,4,3,3,,,,,,,,,4,5,4,2,,,,,,4,1,5,2,4,1,3,2,4,2,1,3,3,4,4,1,1,3,4,5,3,5,4,4,4,1,5,2,5,3,700,10,0.1,6,5,2,2,10,1,20,5,1,1,2,1,4,5,5,4,4,5,5,4,4,4,2,Qual1827-1205Skew,5c1a8737-b1fc-4b9d-95c6-00331787f1bb,3551039,"H ",1093,new,1,,2,30-39,,1,0,1,0.5,,0.5,0.5,1
2018-12-19 10:55:32,2018-12-19 11:19:36,0,98.1.15.52,100,1443,1,2018-12-19 11:19:36,R_1Q6LRHgw1zqXdSC,,,,,43.2196044921875,-77.46160125732421875,anonymous,EN,2,2,46,1,3,1,5,4,4,3,6,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,1,5,2,4,1,2,50000,3,2,,2,2,,2,1,7,2,,,,,,3,3,4,4,2,4,3,4,2,3,2,4,2,4,4,4,1,4,1,4,2,4,3,1,4,2,4,2,4,4,500,10,0.1,6,5,2,2,10,100,80,5,1,10,64,3,5,5,5,4,4,4,5,5,4,4,5,Qual1827-1205Skew,5c1a860a-de72-435a-ae44-796fb7415141,3551039,"H ",1443,new,1,,5,60-69,1,1,0,1,0.5,,0.5,0.5,1
2018-12-19 10:58:06,2018-12-19 11:20:14,0,162.250.2.86,100,1327,1,2018-12-19 11:20:14,R_1psZytFv7bACdEF,,,,,25.7740936279296875,-80.18170166015625,anonymous,EN,2,2,43,1,4,1,11,2,4,4,7,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,4,4,3,3,3,3,1,1,10,5,2,,,,,5,2,6,2,,,,,,2,2,2,4,3,2,2,2,2,2,2,3,2,2,2,2,2,3,1,2,2,3,2,2,2,2,2,2,3,2,500,10,0.1,6,5,2% in ten years,2 in 100 in ten years,10,100,80,5,1,10,64,3,4,3,4,3,4,4,5,5,4,4,5,Qual1827-1205Skew,5c1a869b-294a-4367-95a7-8a8cc4d02be8,3551039,"H ",1327,new,1,,5,60-69,,1,0,1,0.5,,0.5,0.5,1
2018-12-19 11:00:56,2018-12-19 11:39:43,0,174.80.63.64,100,2326,1,2018-12-19 11:39:44,R_1erhSGQKAAxskgl,,,,,35.430694580078125,-87.31980133056640625,anonymous,EN,2,2,21,2,3,1,1,4,5,4,7,2,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,5,1,3,3,4,4,3,,,,,,,,,1,1,7,2,,,,,,3,1,3,3,2,2,2,2,3,2,2,2,2,2,2,2,1,3,1,3,1,3,2,3,3,1,3,1,2,2,500,10,1,6,5,2,1 im 50,10,100,80%,1,1,50,64,3,2,2,2,2,2,2,1,1,4,3,3,Qual1827-1205Skew,5c1a874d-b303-465e-9d2e-7e669c185f67,3551039,"H ",2326,new,1,,3,40-49,,,0,1,0.5,,0.5,0.5,1
2018-12-19 11:55:12,2018-12-19 12:13:12,0,174.215.51.63,100,1080,1,2018-12-19 12:13:13,R_2pYx90cRY8Mps3H,,,,,37.8430938720703125,-122.240203857421875,anonymous,EN,2,2,51,1,4,3,3,3,5,4,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,3,1,2,4,3,4,3,,,,,,,,,2,5,4,2,,,,,,4,2,4,4,3,3,3,2,3,3,2,4,3,2,3,4,2,3,1,3,2,3,3,2,4,2,3,2,3,3,500,1,0.01,6,5,2,2,1,1,80,0.02,1,1,2,2,1,1,2,1,2,1,3,3,3,2,6,Qual1827-1205Skew,5c1a9408-60d7-4ce8-976d-8afd85527973,3551039,"H ",1080,new,1,,6,70-79,,1,0,1,0.5,,0.5,0.5,1
2018-12-19 12:01:39,2018-12-19 12:37:19,0,108.76.109.18,100,2140,1,2018-12-19 12:37:20,R_pxz68kZwundv8jL,,,,,29.283294677734375,-81.08820343017578125,anonymous,EN,2,2,57,1,4,1,5,4,5,4,7,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,4,3,3,3,,,,,,,,,1,1,4,2,,,,,,4,2,3,2,4,2,2,2,3,3,2,2,2,2,2,2,2,2,1,4,2,4,3,1,4,2,4,2,4,4,500,10,1,6,5,2%,2,10,100,80,2,1,1 in 9,64,3,2,2,4,4,3,3,2,2,4,2,6,Qual1827-1205Skew,5c1a958d-e2b7-485f-a3e2-00410a36653a,3551039,"H ",2140,new,1,,6,70-79,,,0,1,0.5,,0.5,0.5,1
2018-12-19 12:55:13,2018-12-19 13:22:01,0,99.76.11.9,100,1607,1,2018-12-19 13:22:02,R_3qxkVGwf0v3VTuf,,,,,41.450897216796875,-81.6190032958984375,anonymous,EN,2,2,36,1,3,2,3,5,5,3,7,1,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,1,5,5,5,5,5,5,3,,,,,,,,,7,1,3,1,,,,,,5,1,5,1,5,1,5,4,1,4,4,5,5,3,4,2,1,5,1,5,1,5,4,1,5,1,5,1,5,4,100,100,10,6,5,2,2,10,100,20%,500,2,10%,10,1,1,1,1,1,1,1,3,1,5,3,4,Qual1827-1205Skew,5c1aa220-5b63-4506-bd13-22702b29f8d0,3551039,"H ",1607,new,1,,4,50-59,,1,0,1,0.5,,0.5,0.5,1
2018-12-19 16:39:14,2018-12-19 16:51:13,0,172.58.200.202,100,718,1,2018-12-19 16:51:14,R_2Qh5Vt4VIM0KgtY,,,,,40.0343017578125,-75.12129974365234375,anonymous,EN,2,2,23,1,2,1,3,5,4,3,7,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,4,5,4,3,,,,,,,,,7,7,7,2,,,,,,5,1,5,2,5,1,5,5,5,5,5,5,5,5,5,2,1,5,1,5,1,4,4,2,4,1,5,1,5,5,15,1,10,6,4,2,2,90,90,24,1,2,9,36,3,5,5,5,5,5,5,5,5,5,5,3,Qual1827-1205Skew,5c1ad69d-e91b-40ac-8b43-4efc1b1cd657,3551039,"H ",718,new,1,,3,40-49,,,0,1,0.5,,0.5,0.5,1
2018-12-19 17:01:43,2018-12-19 17:11:40,0,71.70.91.234,100,596,1,2018-12-19 17:11:40,R_2rxrFPzMsjhuml9,,,,,34.7599029541015625,-79.4673004150390625,anonymous,EN,2,2,11,2,4,2,4,5,5,4,6,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,5,5,5,5,4,5,1,2,1000,3,1,,,,,3,1,3,2,,,,,,5,3,5,3,1,,3,4,5,5,4,5,5,5,,1,1,5,3,5,1,5,5,2,5,1,5,1,5,5,500,50,2,5,5,0,0,10,100,0,5,1,1,1,2,6,5,5,5,6,5,6,5,5,5,2,Qual1827-1205Skew,5c1adbe1-f5e3-4759-a0ea-1faf491a300c,3551039,"H ",596,new,1,,2,30-39,1,,0,1,0.5,,0.5,0.5,1
2018-12-19 17:37:57,2018-12-19 17:47:03,0,71.80.45.77,100,546,1,2018-12-19 17:47:04,R_OOJ2WXsj2Y0e01j,,,,,41.62109375,-71.08899688720703125,anonymous,EN,2,2,14,2,3,1,8,5,5,4,7,2,1,1,2,2,1,2,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,5,5,5,5,5,5,1,2,200,2,1,,1,,,7,7,7,2,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,100,100,4,6,10,100,1,1,1,11,1,1,1,1,6,6,6,6,6,6,6,6,5,5,2,Qual1827-1205Skew,5c1ae460-6108-4ac3-a67d-804deaf34065,3551039,"H ",546,new,1,,2,30-39,,,0,1,0.5,,0.5,0.5,1
2018-12-19 18:17:58,2018-12-19 18:39:32,0,174.220.9.96,100,1293,1,2018-12-19 18:39:32,R_2w19yeX2iwFyuuw,,,,,42.7904052734375,-73.98090362548828125,anonymous,EN,2,2,31,1,2,1,3,3,4,3,7,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,2,5,3,5,1,2,1,3,,,,,,,,,7,1,7,1,,,,,,4,1,4,4,4,3,1,2,2,5,3,5,1,4,4,2,1,4,1,5,1,2,4,1,5,1,3,1,3,4,500,900,10,5,5,1,2,10,50,80,500,1,None,50,3,6,4,6,6,6,5,6,3,4,5,4,Qual1827-1205Skew,5c1aedc1-3925-4a89-b970-1f30e05ebf48,3551039,"H ",1293,new,1,,4,50-59,,1,0,1,0.5,,0.5,0.5,1
2018-12-19 19:18:55,2018-12-19 19:29:38,0,47.41.13.132,100,642,1,2018-12-19 19:29:38,R_2tcm8pRvkLHHy7S,,,,,34.0657958984375,-118.085296630859375,anonymous,EN,2,2,6,2,2,4,2,1,5,4,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,,,,,,,,,4,7,4,2,,,,,,3,4,3,4,3,3,1,1,3,2,4,5,2,2,1,2,3,4,1,2,3,4,5,4,1,1,1,1,1,1,245,235,1,5,5,Idk,Idk,1,4,23,34,1,8,7,2,4,3,4,2,5,1,4,1,4,1,1,Qual1827-1205Skew,5c1afc09-a9cb-42f5-8e6d-405919f1e4b3,3551039,"H ",642,new,1,,1,21-29,,,0,1,0.5,,0.5,0.5,1
2018-12-19 19:16:59,2018-12-19 19:31:21,0,45.31.103.103,100,861,1,2018-12-19 19:31:21,R_8dnkbnMP4LafDkB,,,,,39.8489990234375,-86.272003173828125,anonymous,EN,2,2,3,2,3,2,4,4,5,4,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,2,4,2,3,,,,,,,,,1,1,1,2,,,,,,3,1,3,3,3,1,1,1,1,3,3,4,3,3,3,1,1,3,1,3,1,3,1,1,3,1,3,1,4,2,140,1,1,5,4,0,0,1,1,60,0,2,97,28,3,3,3,3,3,3,3,4,4,3,3,1,Qual1827-1205Skew,5c1afb94-38c8-458d-b4b6-9034864a7fb6,3551039,"H ",861,new,1,,1,21-29,1,,0,1,0.5,,0.5,0.5,1
2018-12-19 19:19:18,2018-12-19 19:41:28,0,104.137.28.35,100,1330,1,2018-12-19 19:41:28,R_2QM75sFZjQDHj0r,,,,,32.56219482421875,-86.09940338134765625,anonymous,EN,2,2,50,1,6,1,3,2,4,3,6,2,1,2,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,4,5,5,5,5,5,1,2,20000,2,1,,2,1,,1,7,4,1,,,,,,3,5,3,5,2,5,1,5,2,1,3,5,2,5,5,5,3,5,1,5,5,3,1,5,5,5,1,5,1,5,112,1,1,6,5,2,2,10,1,20,5,1,1,8,1,1,1,4,1,5,2,1,4,5,1,5,Qual1827-1205Skew,5c1afc20-92d5-4280-8535-52b7bb6a5e63,3551039,"H ",1330,new,1,,5,60-69,,,0,1,0.5,,0.5,0.5,1
2018-12-19 19:31:12,2018-12-19 19:41:49,0,107.77.207.191,100,636,1,2018-12-19 19:41:49,R_UaQsmz9GeTfRihj,,,,,41.766204833984375,-88.14099884033203125,anonymous,EN,2,2,7,2,5,1,6,3,5,4,7,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,5,3,3,4,5,5,1,2,100,1,1,,,,,1,1,4,2,,,,,,3,3,3,5,3,5,2,2,2,2,3,5,3,3,3,2,2,3,3,2,3,2,3,3,4,2,4,2,4,4,500,100,1,6,5,2,2,1,1,20,1,1,9,8,3,1,1,1,1,1,1,6,6,5,5,1,Qual1827-1205Skew,5c1afee9-bf0e-4380-93f7-264e3b17cca2,3551039,"H ",636,new,1,,1,21-29,1,,0,1,0.5,,0.5,0.5,1
2018-12-19 19:17:30,2018-12-19 19:42:44,0,73.174.251.208,100,1514,1,2018-12-19 19:42:45,R_21b24tQLB5UYIxY,,,,,40.3191070556640625,-79.72049713134765625,anonymous,EN,2,2,20,2,4,1,8,3,5,4,7,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,4,4,5,3,3,,,,,,,,,3,4,6,2,,,,,,2,3,2,5,3,4,2,3,2,2,3,3,1,3,3,3,2,4,1,2,2,3,1,2,2,3,3,2,3,3,5000,10,1,6,5,2,10,10,100,80,5,2,90,64,1,3,3,3,3,3,4,4,2,4,4,2,Qual1827-1205Skew,5c1afbb5-013b-4932-b40a-57bff1394e70,3551039,"H ",1514,new,1,,2,30-39,,,0,1,0.5,,0.5,0.5,1
